id,lat,lng,street_count
878,20.9982128,105.8412245,2
879,20.998282,105.8411437,3
880,21.004697,105.8412795,2
881,20.999988,105.8319564,3
882,21.0104436,105.8251554,2
883,21.010308,105.8250863,2
884,21.0095161,105.8246137,3
885,21.0095091,105.8245859,2
886,21.0095097,105.8245631,2
887,21.0114014,105.8264038,1
888,21.0124958,105.8263454,3
889,21.0107529,105.8255911,1
890,21.0108828,105.8252977,3
891,21.0125919,105.8267069,1
892,21.0127067,105.8264707,3
893,21.0051202,105.832686,2
894,21.0045758,105.832589,2
895,21.0029045,105.8328213,2
896,21.0051717,105.8411568,2
897,21.0051611,105.8411038,3
898,21.0052725,105.8328997,2
899,20.9990044,105.8371679,2
900,20.9989584,105.8373224,2
901,20.9989616,105.8383317,2
902,20.9991169,105.8383343,1
903,20.9987914,105.8383289,2
904,20.9987269,105.838314,3
905,20.998566,105.8389682,2
906,21.0019872,105.8252013,3
907,21.0032945,105.8223853,4
908,21.0030196,105.8229146,3
909,21.003206,105.8226152,2
910,21.0089628,105.8311965,2
911,21.0042612,105.8245169,3
912,21.0034513,105.8241859,2
913,21.0036132,105.8240585,2
914,21.0037425,105.8240456,3
915,21.003798,105.8240856,2
916,21.0039307,105.8241607,2
917,21.004096,105.8243055,2
918,20.9981048,105.840007,2
919,21.000524,105.8296672,2
920,20.9997179,105.8326588,2
921,20.9992216,105.8352616,3
922,20.998947,105.8368716,2
923,20.9981646,105.8401043,2
924,20.9982301,105.8400858,4
925,20.9984203,105.8395695,2
926,20.9982413,105.8399246,2
927,20.9989988,105.8368397,2
928,20.9990819,105.8368294,2
929,20.9988543,105.8374806,3
930,21.0023062,105.823974,3
931,20.99853,105.8411489,3
932,20.9981316,105.8404683,3
933,20.9984829,105.8410587,2
934,21.0014927,105.8293446,3
935,21.0016267,105.8290241,2
936,21.0017509,105.8284885,2
937,21.0019146,105.8275031,3
938,21.0018966,105.8273875,2
939,21.0019543,105.8272766,3
940,21.0019513,105.8270387,2
941,21.0019223,105.826966,2
942,21.001917,105.8268536,2
943,21.0019374,105.826495,3
944,21.0019129,105.8260918,2
945,21.0025667,105.8265736,3
946,21.0023617,105.8243937,2
947,21.0022961,105.8246315,2
948,21.0022508,105.8247525,2
949,21.0022264,105.8248527,2
950,21.0021938,105.8249094,2
951,21.0021808,105.8250125,2
952,21.0021602,105.825193,2
953,21.0026206,105.8244144,2
954,21.0025396,105.8246044,2
955,21.0024989,105.824783,2
956,21.0024827,105.8248658,2
957,21.0024745,105.8249791,2
958,21.0024623,105.8250488,2
959,21.0024379,105.825075,2
960,21.0024176,105.8251273,2
961,21.0024314,105.8252053,3
962,21.0024176,105.825454,2
963,21.0024424,105.8255953,2
964,21.0024484,105.8256895,2
965,21.002536,105.8261145,3
966,21.0025564,105.8262171,2
967,21.0025893,105.8263709,2
968,21.002586,105.8264326,2
969,21.0025124,105.8290098,2
970,21.0025696,105.8290109,2
971,21.0026716,105.8290229,2
972,21.0027554,105.8290332,3
973,21.0027511,105.8289311,2
974,21.0027633,105.8287394,2
975,21.0027877,105.8285869,2
976,21.0028337,105.8284712,2
977,21.0028532,105.8283343,2
978,21.0028806,105.8281413,2
979,21.0029043,105.8279719,4
980,21.0028883,105.8277099,2
981,21.00286,105.8274584,3
982,21.0028033,105.8269454,3
983,21.002756,105.826723,2
984,21.0027067,105.8265844,2
985,21.0046849,105.8273245,2
986,21.005836,105.8259125,3
987,21.0057433,105.8261026,2
988,21.0056099,105.8258015,3
989,21.0101539,105.8349182,2
990,21.0103492,105.8347841,2
991,21.0086465,105.8341865,2
992,21.0073563,105.83606,2
993,21.0034061,105.8411313,2
994,21.0003818,105.8411246,2
995,21.0069615,105.8411878,2
996,21.0059166,105.8340457,2
997,21.0081253,105.8353458,2
998,21.0084677,105.8348091,2
999,21.0040083,105.8408902,2
1000,21.0003866,105.8409658,3
1001,21.0003827,105.8410582,2
1002,21.0019182,105.8410223,2
1003,21.0095601,105.8294877,3
1004,21.0091417,105.8292759,5
1005,21.0095285,105.8284101,2
1006,21.0091964,105.8282391,1
1007,21.0090296,105.8295088,3
1008,21.0086702,105.8293116,1
1009,21.0099685,105.8256289,2
1010,21.0099319,105.825711,2
1011,21.009636,105.8273231,2
1012,21.009588,105.8255952,2
1013,21.0096446,105.8254652,2
1014,21.009705,105.8253335,2
1015,21.0098227,105.8253952,2
1016,21.0100232,105.8255103,2
1017,21.0097719,105.8260595,3
1018,21.0101134,105.8262863,3
1019,21.0100889,105.8262194,2
1020,21.0007536,105.8387413,3
1021,21.0004887,105.8387352,2
1022,21.000469,105.8392396,1
1023,21.0076639,105.8410507,2
1024,21.0027235,105.8222649,2
1025,21.0021482,105.8245643,2
1026,21.0018842,105.8254746,2
1027,21.001498,105.8267372,2
1028,21.0009664,105.8284248,2
1029,21.0026326,105.8226895,3
1030,21.0107501,105.8371194,3
1031,21.0051933,105.8251426,1
1032,21.0125632,105.8326283,3
1033,21.011927,105.8319815,2
1034,21.0075176,105.8314267,3
1035,21.0088542,105.8339223,3
1036,21.0086203,105.8330044,3
1037,21.0071931,105.8309205,2
1038,21.0073167,105.8306102,1
1039,21.0062837,105.8355818,2
1040,21.005892,105.8357485,2
1041,21.0031311,105.8362478,2
1042,21.004933,105.822489,2
1043,21.0052072,105.8226287,2
1044,21.0055854,105.8227806,4
1045,21.0047329,105.8223823,2
1046,21.0044514,105.8221704,2
1047,21.0041387,105.8218888,2
1048,21.0039688,105.8216879,2
1049,21.0036856,105.8213302,2
1050,21.0034783,105.8210209,2
1051,21.0033097,105.820997,2
1052,21.0054445,105.8227391,3
1053,21.0066136,105.8232285,4
1054,21.0057865,105.8228849,3
1055,21.0071845,105.823471,3
1056,21.0078241,105.8237998,4
1057,21.0085919,105.8242284,2
1058,21.0086796,105.8242821,2
1059,21.0087745,105.8245459,3
1060,21.0089028,105.8250466,2
1061,21.0088976,105.8251379,2
1062,21.0075885,105.8280384,2
1063,21.0064199,105.8305314,2
1064,21.0063233,105.8306964,2
1065,21.0061694,105.8308931,3
1066,21.0086323,105.8257129,4
1067,21.0084259,105.8261682,2
1068,21.0059728,105.8229763,2
1069,21.0079576,105.827198,4
1070,21.0072843,105.8286808,4
1071,21.0070093,105.8292805,4
1072,21.0068059,105.8296839,4
1073,21.0015153,105.8292804,4
1074,21.0018931,105.8294471,4
1075,21.0023482,105.8296355,4
1076,21.005395,105.8307012,4
1077,21.0058056,105.8308524,4
1078,21.0030906,105.8210616,2
1079,21.0029398,105.821573,2
1080,21.0028035,105.8221002,4
1081,20.9986392,105.8385174,2
1082,20.9990314,105.8368879,2
1083,21.0016881,105.8262785,3
1084,21.001663,105.8259898,2
1085,21.0026582,105.8220476,3
1086,21.0029335,105.8216014,4
1087,21.0044114,105.8221344,4
1088,21.0048853,105.8224636,4
1089,21.000714,105.8293059,3
1090,21.00106,105.8291663,4
1091,21.0008786,105.8290841,4
1092,21.0006792,105.8294015,4
1093,21.0141169,105.834118,4
1094,21.007596,105.8244664,3
1095,21.0076038,105.8244396,2
1096,21.0076016,105.8244159,2
1097,21.0075922,105.8243943,2
1098,21.0074737,105.8244382,2
1099,21.007478,105.8244597,2
1100,21.0074885,105.8244787,2
1101,21.0075765,105.8243774,2
1102,21.0125772,105.8324339,4
1103,21.0004365,105.83019,2
1104,21.0005773,105.829724,2
1105,21.0014607,105.8271192,3
1106,21.0014759,105.827062,2
1107,21.0014484,105.8271696,4
1108,20.9980163,105.8409176,4
1109,20.9983983,105.8409049,4
1110,21.0096876,105.8336047,3
1111,21.009885,105.8334184,3
1112,21.0094711,105.83333,4
1113,21.0092542,105.833065,2
1114,21.0057736,105.8410033,3
1115,21.0057736,105.8407874,2
1116,21.0057009,105.8406989,2
1117,21.0057175,105.8401999,2
1118,21.0056778,105.8398425,2
1119,21.0057075,105.8397752,2
1120,21.0073632,105.8409587,4
1121,21.0073311,105.8410354,2
1122,21.0070522,105.8308476,3
1123,21.0069626,105.8310859,1
1124,21.0067908,105.8263667,1
1125,21.0108592,105.8332414,2
1126,21.0081253,105.8340433,2
1127,21.0015534,105.8306718,3
1128,21.000506,105.8299421,2
1129,21.0003873,105.830119,2
1130,21.0101346,105.8375902,2
1131,21.0093895,105.8381681,2
1132,21.00889,105.8385893,4
1133,21.0083277,105.8392474,2
1134,21.0079252,105.8398974,3
1135,21.0077193,105.840333,4
1136,21.0076559,105.8405787,2
1137,21.0074581,105.8408471,2
1138,21.0135921,105.834514,2
1139,21.0129167,105.8351431,4
1140,21.0125728,105.8354529,4
1141,21.0118817,105.836113,2
1142,21.0112487,105.8366992,2
1143,21.0112191,105.8367171,2
1144,21.0109724,105.8367382,2
1145,21.0108243,105.8366326,4
1146,21.0110704,105.836741,3
1147,21.0107985,105.8369891,3
1148,21.010793,105.8370461,2
1149,21.0104249,105.8264426,2
1150,21.0106749,105.8258993,2
1151,21.0048188,105.8337789,2
1152,21.0048697,105.8337437,2
1153,21.004936,105.8337309,2
1154,21.0049981,105.833722,2
1155,21.0051483,105.833667,4
1156,21.0051254,105.8336224,2
1157,21.0051254,105.8335959,2
1158,21.0052423,105.8334897,3
1159,21.005383,105.8335745,2
1160,21.0054176,105.8335867,2
1161,21.005551,105.8335636,3
1162,21.0058717,105.8335843,3
1163,21.0046444,105.8338675,3
1164,21.0043775,105.8218816,2
1165,21.0041627,105.8216541,2
1166,21.0046123,105.8220934,2
1167,21.0047423,105.8221953,2
1168,21.0045235,105.8221384,2
1169,21.0079687,105.8399115,2
1170,21.0095064,105.8382126,2
1171,21.0080317,105.8399461,2
1172,21.0078813,105.8402613,2
1173,21.0107798,105.8370687,2
1174,21.0093594,105.8385009,2
1175,21.0103347,105.8310496,2
1176,21.008019,105.8342572,2
1177,21.0097396,105.8360811,2
1178,21.0105115,105.8366341,2
1179,21.0087266,105.8348219,2
1180,21.0065415,105.8355103,2
1181,21.0071827,105.8332845,2
1182,21.0042512,105.8295509,3
1183,21.00408,105.8303178,2
1184,21.0040027,105.8358697,2
1185,21.0031015,105.8343831,2
1186,21.0048037,105.8338972,2
1187,21.003685,105.8343092,2
1188,21.0049735,105.8355961,3
1189,21.0088262,105.8298336,3
1190,21.0089779,105.8298015,2
1191,21.0104072,105.8305782,2
1192,21.0023528,105.8236097,2
1193,21.0109025,105.8367085,2
1194,21.0100308,105.8357203,2
1195,21.0092341,105.8347393,4
1196,21.0097199,105.8353376,4
1197,21.0101806,105.8358932,4
1198,21.0079881,105.8335635,2
1199,21.0075533,105.8330412,4
1200,21.0083252,105.8339367,2
1201,21.0089167,105.8346629,4
1202,21.0094258,105.835283,4
1203,21.0099399,105.8359098,4
1204,21.0064321,105.8311928,2
1205,21.0064218,105.8311534,2
1206,21.006421,105.8311058,2
1207,21.0064745,105.8309783,2
1208,21.0075074,105.8286481,4
1209,21.007384,105.8289185,4
1210,21.0066338,105.8306314,4
1211,21.0080465,105.8333019,4
1212,21.0070868,105.8320342,4
1213,21.0062929,105.8314973,2
1214,21.0062118,105.831435,2
1215,21.0061707,105.831434,3
1216,21.0061266,105.8314554,2
1217,21.0060915,105.8315401,2
1218,21.0059157,105.8322155,2
1219,21.0059137,105.8322928,2
1220,21.0068446,105.8321751,4
1221,21.0068479,105.8321791,2
1222,21.0059637,105.8325246,4
1223,21.007009,105.8323795,4
1224,21.0062629,105.8314618,3
1225,21.006479,105.8312638,3
1226,21.0064365,105.831061,3
1227,21.0064739,105.8354803,2
1228,21.006208,105.8351875,2
1229,21.0061654,105.8349175,1
1230,21.0060898,105.8345578,2
1231,21.0060476,105.8343803,2
1232,21.0059886,105.8341495,2
1233,21.0059267,105.8339,2
1234,21.0059224,105.8335058,2
1235,21.0059688,105.8330166,2
1236,21.00597,105.8329359,2
1237,21.0059888,105.8328288,2
1238,21.0059743,105.8328853,4
1239,21.0061215,105.8347237,3
1240,21.0065043,105.8354691,2
1241,21.0065453,105.8354457,2
1242,21.0082166,105.8338854,2
1243,21.00787,105.8342001,4
1244,21.0076633,105.8344013,4
1245,21.0074754,105.8345862,4
1246,21.0072003,105.8348351,4
1247,21.0069909,105.8350403,4
1248,21.0067762,105.8352355,4
1249,21.0065275,105.8354602,2
1250,21.008202,105.8338091,2
1251,21.0082236,105.8338403,2
1252,21.0082276,105.833865,2
1253,21.0083077,105.8339337,2
1254,21.0082877,105.8339433,2
1255,21.0077078,105.8344927,2
1256,21.0081874,105.8340383,2
1257,21.0079918,105.8342236,4
1258,21.0077357,105.8344664,4
1259,21.0074707,105.8347184,4
1260,21.0111312,105.8341976,1
1261,21.0108784,105.8337611,2
1262,21.010582,105.8333731,3
1263,21.0108764,105.8348138,1
1264,21.0108175,105.830453,1
1265,21.0099206,105.8302926,4
1266,21.0100678,105.830023,2
1267,21.0104878,105.8302806,3
1268,21.0105998,105.8300617,3
1269,21.0114321,105.8302303,3
1270,21.0113308,105.8304098,2
1271,21.010799,105.8301818,3
1272,21.0104763,105.8295066,3
1273,21.0107701,105.8288622,2
1274,21.0109722,105.8293632,2
1275,21.0111987,105.8293725,3
1276,21.0104221,105.8296438,3
1277,21.0109182,105.8299231,4
1278,21.0098291,105.8306222,1
1279,21.0104447,105.830863,2
1280,21.0105574,105.8309251,3
1281,21.0121713,105.8353095,3
1282,21.012134,105.8349895,2
1283,21.0108972,105.8359122,3
1284,21.0109416,105.8358857,2
1285,21.011066,105.8357732,2
1286,21.0110502,105.8356547,2
1287,21.0103356,105.8357396,3
1288,21.010459,105.8359006,2
1289,21.0107386,105.835679,3
1290,21.0105742,105.8351569,1
1291,21.0114342,105.83665,3
1292,21.0112401,105.8363879,2
1293,21.0120333,105.8355828,2
1294,21.0121548,105.8353813,2
1295,21.0130381,105.8335621,1
1296,21.0128544,105.8333073,2
1297,21.0127616,105.8332599,2
1298,21.0126516,105.83313,3
1299,21.013035,105.8342637,3
1300,21.0125641,105.833649,2
1301,21.0123644,105.8334021,3
1302,21.0123725,105.8337794,1
1303,21.012216,105.8339608,2
1304,21.0122236,105.8344157,1
1305,21.0120346,105.8341156,3
1306,21.0117242,105.834311,2
1307,21.0120818,105.8347408,3
1308,21.0122589,105.8346444,1
1309,21.0118614,105.8348748,3
1310,21.0119888,105.8350476,2
1311,21.0115685,105.8349346,3
1312,21.0119343,105.8354282,2
1313,21.011245,105.8360012,2
1314,21.0117573,105.8355757,3
1315,21.0106924,105.8356202,3
1316,21.0109166,105.8354026,4
1317,21.0109495,105.8353801,2
1318,21.0111509,105.8352201,2
1319,21.0113998,105.8350681,3
1320,21.0117593,105.8347837,2
1321,21.0110601,105.8356132,2
1322,21.0106374,105.834993,2
1323,21.0105836,105.8346839,2
1324,21.0062802,105.8365835,1
1325,21.0062644,105.8368897,3
1326,21.0065987,105.8365879,3
1327,21.006856,105.836825,3
1328,21.0056852,105.8389367,3
1329,21.0056668,105.8387076,2
1330,21.0057065,105.8384254,2
1331,21.0058452,105.837554,3
1332,21.0049327,105.8383134,3
1333,21.00484,105.8379056,1
1334,21.0051529,105.8363776,3
1335,21.0039759,105.8361086,1
1336,21.0037833,105.8364052,3
1337,21.0037397,105.8362109,1
1338,21.0035271,105.8364895,3
1339,21.0030158,105.8369434,1
1340,21.0029536,105.8366588,2
1341,21.0028657,105.8366797,3
1342,21.0030304,105.8364875,1
1343,21.0029541,105.8363215,2
1344,21.0028493,105.8363492,3
1345,21.0033562,105.8374099,3
1346,21.0033457,105.8373838,2
1347,21.0033096,105.8372158,2
1348,21.0033457,105.8371863,2
1349,21.0033022,105.8369671,1
1350,21.0035017,105.8375714,1
1351,21.0036998,105.8383024,3
1352,21.0030549,105.8374644,2
1353,21.0030163,105.8373429,3
1354,21.0027978,105.8360594,3
1355,21.0006681,105.8380651,1
1356,21.0006665,105.8375783,3
1357,21.0023746,105.8345883,4
1358,21.0022553,105.8340153,3
1359,21.0024618,105.8339643,3
1360,21.0018545,105.8348455,1
1361,21.0042957,105.8252414,1
1362,21.0041574,105.825346,1
1363,21.0044725,105.8255108,3
1364,21.0040271,105.8222224,1
1365,21.0039283,105.8221357,2
1366,21.0038309,105.822027,2
1367,21.003497,105.8218004,2
1368,21.003381,105.8216752,2
1369,21.00327,105.8215418,2
1370,21.0032312,105.8214578,2
1371,21.0029422,105.8212776,3
1372,21.0028164,105.8231538,1
1373,21.0030922,105.8233056,2
1374,21.0035356,105.8237546,3
1375,21.0026643,105.8233301,2
1376,21.0024802,105.8233018,3
1377,21.003083,105.8294106,1
1378,21.0026801,105.8293553,2
1379,21.0042195,105.8294865,3
1380,21.003771,105.8291983,2
1381,21.0042587,105.8265314,3
1382,21.0017116,105.8272545,1
1383,21.0021626,105.8294936,1
1384,21.0022772,105.8290986,2
1385,21.0021373,105.8290346,2
1386,21.0024484,105.8286736,1
1387,21.002775,105.8287922,3
1388,21.0026251,105.8278889,1
1389,21.0049521,105.8258333,1
1390,21.0051478,105.8254152,3
1391,21.0047999,105.8255021,2
1392,21.0043628,105.8250439,1
1393,21.0044024,105.8256831,3
1394,21.0045392,105.8253467,3
1395,21.003799,105.8283975,2
1396,21.0042264,105.8284081,2
1397,21.0044988,105.828393,3
1398,21.0038493,105.828878,2
1399,21.0044063,105.8289813,3
1400,21.0034228,105.8291787,1
1401,21.0034834,105.828631,2
1402,21.0035295,105.828057,3
1403,21.0038,105.8234906,3
1404,21.0039242,105.8231618,4
1405,21.0047522,105.82369,2
1406,21.0045481,105.823474,2
1407,21.0041202,105.8232557,2
1408,21.0035825,105.8229939,2
1409,21.0031408,105.8227421,3
1410,21.0036906,105.8234437,3
1411,21.0032326,105.8258981,1
1412,21.0034007,105.8258355,2
1413,21.0036321,105.8257364,2
1414,21.0039239,105.8253808,3
1415,21.0036517,105.8274962,3
1416,21.0039591,105.8272599,2
1417,21.0044094,105.8270343,3
1418,21.0040359,105.8274379,2
1419,21.004052,105.8275176,2
1420,21.0038585,105.8275666,2
1421,21.0037126,105.8280793,2
1422,21.0034675,105.8268648,1
1423,21.0026569,105.8249136,1
1424,21.002805,105.8244503,2
1425,21.002735,105.8243915,2
1426,21.0027079,105.8241885,4
1427,21.0030125,105.8251997,3
1428,21.0031462,105.8248227,2
1429,21.0031699,105.8252256,1
1430,21.0030869,105.8258672,1
1431,21.0028118,105.8259919,2
1432,21.0037176,105.8260656,1
1433,21.0034359,105.8262078,2
1434,21.0034912,105.8263684,2
1435,21.0033247,105.8264391,3
1436,21.003348,105.8265306,3
1437,21.00308,105.8260876,1
1438,21.0037808,105.8263711,1
1439,21.0035333,105.8264843,2
1440,21.0032173,105.8265633,2
1441,21.0029961,105.8266502,2
1442,21.0030593,105.8269241,3
1443,21.0034712,105.8275056,3
1444,21.0034702,105.8277066,2
1445,21.0035952,105.8275021,3
1446,21.0048697,105.8277654,1
1447,21.0051238,105.8299234,2
1448,21.0054413,105.8289856,3
1449,21.0061253,105.8303009,1
1450,21.0056276,105.8300671,3
1451,21.0071091,105.8285893,2
1452,21.0063279,105.8289143,1
1453,21.0065359,105.8282932,3
1454,21.0078938,105.8254885,3
1455,21.0081246,105.8249978,1
1456,21.0111272,105.8268832,1
1457,21.0116105,105.8271557,3
1458,21.0122336,105.8279349,3
1459,21.012103,105.8278627,3
1460,21.0122667,105.8277501,1
1461,21.0030193,105.8213082,4
1462,21.0082409,105.8340339,2
1463,21.0081287,105.8339009,2
1464,21.0055175,105.8300072,2
1465,21.0034828,105.8314033,2
1466,21.0050579,105.827506,2
1467,21.005518,105.8265641,2
1468,21.0059108,105.8247117,1
1469,21.0068061,105.8251827,4
1470,21.0037534,105.8295599,1
1471,21.0036149,105.8301663,3
1472,21.010759,105.8327554,3
1473,21.0100457,105.8320188,2
1474,21.0092679,105.8369514,1
1475,21.0096486,105.8374424,3
1476,21.0079673,105.8307624,3
1477,21.0081734,105.8308448,3
1478,21.0116061,105.8330331,3
1479,21.0111711,105.8325356,1
1480,21.0080628,105.8292428,2
1481,21.008186,105.8293048,2
1482,21.0082166,105.8293527,2
1483,21.0084166,105.8294336,2
1484,21.008493,105.8294755,2
1485,21.0086698,105.8295806,2
1486,21.0087275,105.8296194,2
1487,21.0087225,105.8297512,2
1488,21.0097202,105.8282388,1
1489,21.0083805,105.8281156,2
1490,21.00827,105.8282123,2
1491,21.0090101,105.826275,2
1492,21.0092718,105.8257493,2
1493,21.0094471,105.8254141,2
1494,21.0095798,105.8251458,2
1495,21.0097896,105.8247576,3
1496,21.0076769,105.8249466,2
1497,21.0092919,105.8335022,3
1498,21.0087739,105.8328575,3
1499,21.0008219,105.8400956,3
1500,20.9999313,105.8400509,2
1501,20.9999101,105.8400562,3
1502,20.9998969,105.8400663,2
1503,21.0027365,105.8404545,2
1504,21.0027551,105.8392514,3
1505,21.002429,105.8392455,3
1506,21.0051612,105.8390832,3
1507,21.0011988,105.8366843,2
1508,21.0011918,105.8374333,2
1509,20.9982399,105.841195,2
1510,21.005163,105.8412837,3
1511,21.0008235,105.836685,2
1512,21.0008253,105.8374443,3
1513,20.9999574,105.8382087,2
1514,20.9995724,105.8382244,3
1515,21.000468,105.8300772,3
1516,21.0007427,105.8301961,2
1517,21.000889,105.8302873,2
1518,21.0010686,105.830406,2
1519,21.0012715,105.8305356,2
1520,21.0013474,105.8305844,2
1521,21.0014263,105.8306006,2
1522,21.0015113,105.8305779,2
1523,21.0015918,105.8305291,2
1524,20.9992077,105.8359138,2
1525,20.9992355,105.835629,2
1526,21.0042254,105.8247158,2
1527,21.0097445,105.8301403,2
1528,21.0042764,105.8245718,2
1529,21.0042677,105.8246295,2
1530,21.0018778,105.8351075,2
1531,21.0018883,105.8351679,2
1532,21.0018488,105.8350617,2
1533,21.0018971,105.835319,2
1534,21.0038332,105.8294018,2
1535,21.003852,105.8292201,2
1536,21.0038576,105.8292362,2
1537,21.0038285,105.8293898,2
1538,21.003837,105.8292121,2
1539,21.0038429,105.8294099,2
1540,21.0032091,105.8260551,2
1541,21.0031878,105.8260518,2
1542,21.0032223,105.8260685,2
1543,21.0122667,105.8351972,2
1544,21.0121619,105.8348777,2
1545,21.0121581,105.8349038,2
1546,21.0121218,105.8349339,2
1547,21.0121194,105.8349572,2
1548,21.0082205,105.8288874,2
1549,21.0050189,105.8279695,3
1550,21.0054742,105.8282247,1
1551,21.0050783,105.8280027,2
1552,21.0014782,105.8287199,1
1553,21.0009981,105.8285077,3
1554,21.0012403,105.828618,2
1555,21.009787,105.8301945,2
1556,21.0098141,105.8302566,2
1557,21.000293,105.8359354,2
1558,21.0001754,105.8360716,2
1559,21.0002014,105.8359904,2
1560,21.0004494,105.8359311,2
1561,21.0005166,105.8360259,2
1562,21.0022215,105.8356065,3
1563,21.0085184,105.8285333,2
1564,21.0075699,105.8286831,2
1565,21.0074573,105.8289572,2
1566,21.0113898,105.8365742,4
1567,21.0034353,105.8209593,3
1568,21.0032265,105.8207028,3
1569,21.0033117,105.8208077,2
1570,21.0031891,105.8210222,3
1571,21.0031461,105.8207926,3
1572,21.0034366,105.821002,3
1573,21.0031643,105.8208807,2
1574,21.0030425,105.8211325,3
1575,21.0030711,105.8210223,2
1576,21.0030887,105.8208585,3
1577,21.0076072,105.8406806,2
1578,21.0054296,105.8390193,3
1579,21.005243,105.8382225,2
1580,21.0047283,105.8326219,3
1581,21.0046952,105.8327743,2
1582,21.0046651,105.8328245,3
1583,21.0045811,105.8328312,2
1584,21.0044664,105.832805,2
1585,21.0043408,105.8327556,3
1586,21.0041933,105.8327028,2
1587,21.0040843,105.8326674,2
1588,21.0040138,105.8326513,2
1589,21.0038818,105.8326675,2
1590,21.0038048,105.8327369,2
1591,21.0043415,105.8328682,2
1592,21.0043666,105.8329745,2
1593,21.0043328,105.8330703,2
1594,21.0041568,105.8334051,3
1595,21.004271,105.8332276,2
1596,21.0042109,105.833333,2
1597,21.0064858,105.8356954,3
1598,21.0063448,105.83589,3
1599,21.0061424,105.8358189,2
1600,21.0059915,105.8358055,2
1601,21.0063108,105.8359745,1
1602,21.0066453,105.8365948,2
1603,21.0128161,105.8278904,2
1604,21.0114654,105.8270717,2
1605,21.011434,105.8270565,2
1606,20.9995841,105.8391955,2
1607,21.005863,105.830179,3
1608,21.0061683,105.8295455,1
1609,21.0079135,105.835288,2
1610,21.0074384,105.8346797,3
1611,21.0084771,105.8350355,3
1612,21.0089963,105.8356779,4
1613,21.0094913,105.8362935,3
1614,21.0069627,105.8380392,2
1615,21.0066102,105.8379922,4
1616,21.0061783,105.837937,4
1617,21.0059495,105.8378958,3
1618,21.0068952,105.8386933,2
1619,21.0067156,105.838679,3
1620,21.0067038,105.8387773,3
1621,21.0067862,105.8380157,3
1622,21.0066276,105.8394874,1
1623,21.0064253,105.8409925,2
1624,21.005342,105.8403679,2
1625,21.0053417,105.8405532,2
1626,21.0053094,105.8407724,2
1627,21.0049533,105.8407661,2
1628,21.004667,105.8407493,2
1629,21.0046352,105.8401301,3
1630,21.0048743,105.8401394,3
1631,21.0046496,105.8403834,2
1632,21.0048665,105.8407627,3
1633,21.0051404,105.8401542,3
1634,21.0051497,105.8407673,4
1635,21.0046587,105.8407068,2
1636,21.0048342,105.8391562,3
1637,21.0048418,105.8399532,1
1638,21.0046066,105.8392073,3
1639,21.0046392,105.8393681,2
1640,21.0046435,105.8399463,1
1641,21.0044924,105.8394973,1
1642,21.0044973,105.8401174,3
1643,21.004642,105.8397481,3
1644,21.0044893,105.8397523,3
1645,21.0046113,105.838397,3
1646,21.0047811,105.839169,3
1647,21.0055956,105.8376511,3
1648,21.0056983,105.8380579,2
1649,21.0054599,105.8381302,3
1650,21.0040917,105.8259714,3
1651,21.003757,105.826169,1
1652,21.0036332,105.8300936,4
1653,21.0120272,105.8326188,3
1654,21.0015298,105.8279056,1
1655,21.0013587,105.8278771,2
1656,21.0012272,105.8278544,3
1657,21.005812,105.8253359,2
1658,21.0060604,105.8247966,3
1659,21.0057066,105.82559,1
1660,21.0058067,105.8275839,2
1661,21.0057858,105.8275034,2
1662,21.0058114,105.8274062,1
1663,21.0041254,105.8224562,1
1664,21.0041638,105.8224263,2
1665,21.0006905,105.8308499,3
1666,21.0007557,105.830585,1
1667,21.0040958,105.8228493,3
1668,21.002102,105.8308371,1
1669,21.0119678,105.8291366,1
1670,21.011829,105.829043,3
1671,21.0114754,105.8288151,3
1672,21.0003102,105.8340039,1
1673,20.9995224,105.8337708,3
1674,21.0114415,105.82806,1
1675,21.0115654,105.8283055,2
1676,21.0114878,105.8281419,2
1677,21.0114561,105.8278879,2
1678,21.0116418,105.8284221,2
1679,21.0121897,105.8287519,1
1680,21.0043953,105.8336015,1
1681,20.9995685,105.8404485,2
1682,20.9991385,105.8404586,3
1683,20.9995829,105.8401903,2
1684,20.99959,105.8400572,2
1685,20.9995284,105.8404732,2
1686,21.0026204,105.834521,4
1687,21.0025574,105.8343418,1
1688,20.9990791,105.8390246,1
1689,20.9990724,105.8385583,2
1690,20.9988673,105.8385495,2
1691,20.998679,105.8385315,3
1692,21.0021896,105.8360538,3
1693,21.0021793,105.8366941,1
1694,21.0014127,105.8396998,1
1695,21.0016993,105.8397078,3
1696,21.0040213,105.8330602,1
1697,21.003919,105.8326588,3
1698,21.0071262,105.8380744,1
1699,21.0096442,105.8316061,3
1700,21.0089003,105.8319296,3
1701,21.0067491,105.8411402,3
1702,21.0104512,105.8340413,2
1703,21.0066289,105.8321464,2
1704,21.0067504,105.8320311,2
1705,21.0067649,105.8319964,3
1706,21.0106816,105.8322081,1
1707,21.0109715,105.8325571,3
1708,21.0112273,105.8357647,1
1709,21.0113343,105.8359242,3
1710,21.0103497,105.8344343,1
1711,21.0103022,105.8343512,2
1712,21.0102408,105.8342747,2
1713,21.0101945,105.8342077,2
1714,21.0101895,105.8341634,2
1715,21.0101657,105.8341433,2
1716,21.0101144,105.8341125,2
1717,21.0100555,105.8340481,2
